source_id,source,line,numbers,context
1,9887+JAM+(1) (4)(10).pdf,242,2026,"McClain, J. (2026). Formal compatibility and falsifiability assessment of the SEXA unified field model. Zenodo."
1,9887+JAM+(1) (4)(10).pdf,243,10.5281,DOI: https://doi.org/10.5281/zenodo.19287354
1,9887+JAM+(1) (4)(10).pdf,244,2018,"Hossenfelder, S. (2018). Lost in math:                 How     beauty   leads   physics    astray.   Basic   Books."
1,9887+JAM+(1) (4)(10).pdf,245,10.48550,DOI: https://doi.org/10.48550/arXiv.1803.07038
1,9887+JAM+(1) (4)(10).pdf,246,2021,"Rovelli, C. (2021). Helgoland: Making sense of the quantum revolution. Riverhead Books."
1,9887+JAM+(1) (4)(10).pdf,251,34,34
2,9880 JAM(7).pdf,1,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921                               https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,5,10.24297,DOI: https://doi.org/10.24297/jam.v25i.9880
2,9880 JAM(7).pdf,20,2880,"Higher-dimensional contributions are incorporated through a 2880-dimensional payload interception product,"
2,9880 JAM(7).pdf,28,1,Abstract ......................................................... 1
2,9880 JAM(7).pdf,29,1 | 3,1.​ Introduction .................................................. 3
2,9880 JAM(7).pdf,30,2 | 4,2.​ The SEXA Recursive Energy Functional (SREF) ................. 4​
2,9880 JAM(7).pdf,31,2.1 | 4,2.1 Recursive Energy Functional ................................ 4​
2,9880 JAM(7).pdf,32,2.2 | 5,2.2 Dimensional Payload Interception ........................... 5​
2,9880 JAM(7).pdf,33,2.3 | 6,2.3 Recursive Logic Amplification .............................. 6​
2,9880 JAM(7).pdf,34,2.4 | 6,2.4 Boundary Field Contribution ................................ 6​
2,9880 JAM(7).pdf,35,2.5 | 6,2.5 Dimensional Limitation ..................................... 6​
2,9880 JAM(7).pdf,36,2.6 | 7,2.6 Role in Platform Stabilization ............................. 7
2,9880 JAM(7).pdf,37,3 | 7,3.​ Recursive Soil Bearing Architecture (RSBA) ................. 7​
2,9880 JAM(7).pdf,38,3.1 | 8,3.1 Boundary-Induced Stress Decoupling ......................... 8​
2,9880 JAM(7).pdf,39,3.2 | 8,3.2 RSBA Stabilization Condition ............................... 8​
2,9880 JAM(7).pdf,40,3.3 | 9,3.3 Hess-Triangle Application ................................. 9
2,9880 JAM(7).pdf,41,4 | 9,4.​ Negentropic Boundary-Field Reactor (NBFR) ................. 9​
2,9880 JAM(7).pdf,42,4.1 | 9,4.1 Reactor Ignition ........................................... 9​
2,9880 JAM(7).pdf,43,4.2 | 10,4.2 Oscillator Injection Layer ................................ 10​
2,9880 JAM(7).pdf,44,4.3 | 10,4.3 Graphene Macro-Inductive Shell ............................ 10​
2,9880 JAM(7).pdf,45,4.4 | 10,4.4 Dipole Separation and Recapture ........................... 10​
2,9880 JAM(7).pdf,46,4.5 | 11,4.5 Boundary-Field Generation ................................ 11​
2,9880 JAM(7).pdf,47,4.6 | 11,4.6 Reactor Role ............................................. 11
2,9880 JAM(7).pdf,48,5 | 2880 | 11,5.​ 2880-Dimensional Interception and Amplification ........... 11
2,9880 JAM(7).pdf,49,6 | 12,6.​ Quaternion Rotation & Einstein-Overclock Regime .......... 12
2,9880 JAM(7).pdf,50,7 | 13,7.​ Hess-Triangle Manufactured Land Standard ................. 13
2,9880 JAM(7).pdf,55,2,2
2,9880 JAM(7).pdf,57,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921                    https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,61,8 | 14,8.​ Stabilization Condition and System Limits ................ 14
2,9880 JAM(7).pdf,62,9 | 14,9.​ Conclusion .................................................. 14
2,9880 JAM(7).pdf,63,15,Appendix A — GR/QFT Compatibility Data ....................... 15​
2,9880 JAM(7).pdf,64,18,Appendix B — Sigmatics Verification Data ..................... 18
2,9880 JAM(7).pdf,65,10 | 19,10.​ References ................................................ 19
2,9880 JAM(7).pdf,66,1,1. Introduction
2,9880 JAM(7).pdf,97,2880,a payload interception product spanning dimensions five through 2880. When combined with quaternion recursive
2,9880 JAM(7).pdf,108,2881,regime below the Sarfatti 2881D boundary.
2,9880 JAM(7).pdf,113,3,3
2,9880 JAM(7).pdf,115,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921       https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,120,4,4
2,9880 JAM(7).pdf,122,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921       https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,127,5,5
2,9880 JAM(7).pdf,129,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921       https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,134,6,6
2,9880 JAM(7).pdf,136,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921       https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,141,7,7
2,9880 JAM(7).pdf,143,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921       https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,148,8,8
2,9880 JAM(7).pdf,150,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921       https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,155,9,9
2,9880 JAM(7).pdf,157,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,162,10,10
2,9880 JAM(7).pdf,164,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,169,11,11
2,9880 JAM(7).pdf,171,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,176,12,12
2,9880 JAM(7).pdf,178,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,183,13,13
2,9880 JAM(7).pdf,185,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,190,14,14
2,9880 JAM(7).pdf,192,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,197,15,15
2,9880 JAM(7).pdf,199,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,204,16,16
2,9880 JAM(7).pdf,206,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,224,17,17
2,9880 JAM(7).pdf,226,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,235,18,18
2,9880 JAM(7).pdf,237,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921        https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,242,2880,2880-D SEXA manifold
2,9880 JAM(7).pdf,244,8,8-D spinor basis
2,9880 JAM(7).pdf,246,5,5-D exciter coordinates
2,9880 JAM(7).pdf,248,32,32 triality orbit classes
2,9880 JAM(7).pdf,250,3,"3 operational transforms (R,T,M)"
2,9880 JAM(7).pdf,252,1,1 computational result
2,9880 JAM(7).pdf,256,18.86,Average excitation             n̄ ≈ 18.86
2,9880 JAM(7).pdf,258,26.83,Empire wave constant           CΩ ≈ 26.83
2,9880 JAM(7).pdf,260,0.375,Thinning ratio                 ≈ 0.375
2,9880 JAM(7).pdf,262,2,Propagation/resonance ratio    ≈ √2
2,9880 JAM(7).pdf,267,19,19
2,9880 JAM(7).pdf,269,25 | 2026 | 2347 | 1921,Journal of Advances in Mathematics Vol 25(2026) ISSN: 2347-1921                  https://rajpub.com/index.php/jam
2,9880 JAM(7).pdf,275,1941,"Biot, M. A. (1941). General theory of three-dimensional consolidation. Journal of Applied Physics."
2,9880 JAM(7).pdf,276,1915,"Einstein, A. (1915). The field equations of gravitation."
2,9880 JAM(7).pdf,277,1928,"Dirac, P. A. M. (1928). The quantum theory of the electron."
2,9880 JAM(7).pdf,278,1943,"Terzaghi, K. (1943). Theoretical soil mechanics."
2,9880 JAM(7).pdf,279,1995,"Peskin, M. E., & Schroeder, D. V. (1995). An introduction to quantum field theory."
2,9880 JAM(7).pdf,280,1973,"Misner, C. W., Thorne, K. S., & Wheeler, J. A. (1973). Gravitation."
2,9880 JAM(7).pdf,281,1948,"Casimir, H. B. G. (1948). On the attraction between two plates."
2,9880 JAM(7).pdf,282,2026,"McClain, J. (2026). SEXA Recursive Energy Functional (SREF)."
2,9880 JAM(7).pdf,291,20,20
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,2,60,A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,4,1 | 10 | 25,"Jered Mcclain SEXA Mathematical Sciences, SEXA Institute 1/10/25"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,8,0009 | 0005 | 6185 | 3749,download portal: https://PrimeAtomOfLogic.com https://orcid.org/0009-0005-6185-3749
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,10,0009 | 0005 | 6185 | 3749,https://orcid.org/0009-0005-6185-3749
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,20,2880,action defined on a five-dimensional exciter manifold with recursive extension up to 2880 dimensions.
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,50,2880,higher-dimensional structures up to 2880 dimensions. Observable three-dimensional physics arises as an
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,90,1.1,1.1 Position of SEXA Within the Present Work
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,101,1.2,1.2 Core Structure of SEXA Unified Field Theory
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,121,1.3,1.3 Dimensional Architecture and Projection
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,124,2880,"regime, while recursive extension into higher dimensions—up to 2880—is permitted under invariant-preserving collapse operators."
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,134,1.4,"1.4 Energy as Accounting, Not Propagation"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,149,1.5,1.5 Sexagesimal Scaling and the Emergence of Cadence
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,162,1.6,1.6 Transition: From Unified Action to Admissibility Gate
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,179,2.1,2.1 Why a Remedial Examination Is Required
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,188,2.2,2.2 Sexagesimal Scaling and the Empire Wave Structure
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,206,2.3,2.3 Ω-Variant Refinement and Dimensional Recursion
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,213,2.4,2.4 Energy as a Subset Behavior
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,222,2.5,2.5 Failure Modes and Termination Boundaries
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,233,2.6,2.6 The Unavoidable Conclusion
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,251,3.1,3.1 From Unified Action to Admissibility Failure
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,264,3.2,3.2 Why Refinement of the Action Is Insufficient
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,274,3.3,"3.3 Energy, Fields, and Events as Conditional Objects"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,285,3.4,3.4 Requirements for an Admissibility Primitive
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,288,1,"1.​   Operate prior to interpretation, assigning no physical meaning by itself.​"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,290,2,2.​   Evaluate recursive application of the framework rather than single configurations.​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,292,3,"3.​   Enforce global closure, not merely local consistency.​"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,294,4,"4.​   Apply uniformly across domains, admitting no privileged layer of explanation.​"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,296,5,"5.​   Terminate decisively when admissibility fails, without recourse to approximation.​"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,305,3.5,3.5 Admissibility as a Logical Gate
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,315,3.6,3.6 Toward a Prime Atom of Logic
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,335,4.1,4.1 Introduction of the Exciternion
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,347,4.2,4.2 Definition of the Exciternion (Prime Atom of Logic)
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,349,1,Definition 1 (Exciternion / Prime Atom of Logic).​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,359,4.3,4.3 The Admissibility Space Generated by the Exciternion
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,361,4.4,4.4 Properties of the Exciternion
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,365,1,1.​ Pre-Interpretive​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,368,2,2.​ Recursive​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,371,3,3.​ Closure-Enforcing​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,374,4,4.​ Domain-Neutral​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,378,5,5.​ Fail-Decisive​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,381,6,6.​ Irreducible​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,388,4.5,4.5 Exciternion Versus Conventional Primitives
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,399,4.6,4.6 Consequences for Unified Theories
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,407,5.1,5.1 From Admissibility Object to Operative Criterion
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,416,5.4,5.4 Closure as a Global Property
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,424,5.5,"5.5 Failure Is Decisive, Not Pathological"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,436,5.6,5.6 Domain Neutrality Under Recursion
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,446,5.7,5.7 Recursive Closure as the Admissibility Criterion
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,458,6,SECTION 6 — The Σ₆₀ Glyph System as the Operational Basis of
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,514,6,"For this reason, the Σ₆₀ glyph system introduced in the remainder of Section 6 does not modify ontology. It operates on"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,530,6.2,6.2 The Σ₆₀ Glyph Set
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,537,1,"1.​ an operator acting on configurations under evaluation,​"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,539,2,"2.​ an invariant constraint enforcing closure conditions, and​"
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,541,3,3.​ a syllogistic axiom governing admissible inference.​
3,A Recursive Closure Criterion for a Theory of Everything  A 60-Glyph Quaternionic Inter-Domain Syllogistic Admissibility Standard (1)(20260810-123408).pdf,592,1 | 60,τ        Time tick (1/60)     Chronon
